StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent_q,attn_1,attn_2,Present_Capability_1,Present_Trust_1,Present_Why,Absent_Capability_1,Absent_Trust_1,Absent_Why,Baseline_Capability_1,Baseline_Trust_1,Baseline_Why,comp_images,AI_Familiarity_1,Visual_Familiarity_1,gender,gender_5_TEXT,age,education,education_8_TEXT,income
2024-02-06 02:35:33,2024-02-06 02:39:49,0,100,255,1,2024-02-06 02:39:49,R_62sEGoauYdDj0Cd,anonymous,EN,1,1,2,78,73,"The pedestrian is not moving, and facing the other direction.",,,,,,,1,63,59,1,,38,3,,12
2024-02-06 02:41:56,2024-02-06 02:45:06,0,100,189,1,2024-02-06 02:45:06,R_5uzx7QEdy2mazcZ,anonymous,EN,1,1,2,,,,,,,95,75,"Although I think that the AI can detect that the pedestrian does not intend to cross the road, I do not trust it to always make the correct decisions involving pedestrians due to situations that have occurred with self-driving cars in the past.",1,55,0,2,,27,3,,14
2024-02-06 03:01:48,2024-02-06 03:05:36,0,100,228,1,2024-02-06 03:05:37,R_315Fc7VPt6Vdnf9,anonymous,EN,1,1,2,,,,0,26,"It looks like the yellow box indicating the pedestrian is to the left of the purple line indicating the edge of the street, which would make the pedestrian on the street. There is not further indicator of the pedestrian's intent or predictor of his/her behavior.",,,,1,37,2,1,,40,5,,13
2024-02-06 03:12:58,2024-02-06 03:15:30,0,100,152,1,2024-02-06 03:15:30,R_7FDEX3zLhKeP5Td,anonymous,EN,1,1,2,69,62,"The AI correctly labeled all the cars, people, it's own hood, and the edge of the street so it's information seems accurate. Given that the person is facing away from the street I think the AI could know that body language means he does not intend on crossing the street.",,,,,,,1,38,34,2,,34,4,,13
2024-02-06 03:16:55,2024-02-06 03:20:37,0,100,221,1,2024-02-06 03:20:38,R_74QAypmO2kiRdIJ,anonymous,EN,1,1,2,,,,80,79,I believe that it can detect a pedestrian because it is detecting a pedestrian walking on the sidewalk.,,,,1,50,30,2,,33,5,,11
2024-02-06 03:18:58,2024-02-06 03:23:05,0,100,247,1,2024-02-06 03:23:06,R_7EA0Pr7oBDUsIYo,anonymous,EN,1,1,2,2,10,"I don't trust AL in vehicles.  I think that where human safety is in question, I would not use AL.",,,,,,,1,50,30,2,,60,1,,12
2024-02-06 03:20:38,2024-02-06 03:24:35,0,100,236,1,2024-02-06 03:24:35,R_6IT6I3XqJxt5H0e,anonymous,EN,1,1,2,,,,,,,90,85,"It should be able to detect whether someone is standing by the road or intended to cross it. However, I trust these cars less because they have been proven recently to have defects where they don’t stop.",1,80,79,2,,34,4,,10
2024-02-06 03:24:25,2024-02-06 03:27:28,0,100,182,1,2024-02-06 03:27:28,R_3Wu6nsLzNanoN75,anonymous,EN,1,1,2,,,,0,51,The pedestrian appears to already be in the crosswalk. The car has no way of deciphering internal human intentions,,,,1,51,23,1,,,3,,11
2024-02-06 03:35:13,2024-02-06 03:39:07,0,100,234,1,2024-02-06 03:39:07,R_1zRViezzXb1r4ri,anonymous,EN,1,1,2,,,,0,28,"I do not believe that this AI vehicle can think so what I think will happen is the vehicle will recognize the pedestrian and stop. ",,,,1,20,11,2,,35,3,,10
2024-02-06 03:38:51,2024-02-06 03:40:21,0,100,89,1,2024-02-06 03:40:21,R_3fvxwb786YxV2bk,anonymous,EN,1,1,2,,,,,,,73,69,Be careful when you’re crossing a road otherwise you can get hit and get killed,2,96,84,2,,54,3,,11
2024-02-06 03:59:47,2024-02-06 04:02:44,0,100,177,1,2024-02-06 04:02:44,R_3pWc8m3DkzXo1A0,anonymous,EN,1,1,2,95,85,"The pedestrians are facing away from the road, to me they are looking at their cell phone, maybe trying to figure out where they are or are going. The car seems to list all the important objects, however doesn't realize that there are two pedestrians.",,,,,,,1,85,85,1,,29,1,,14
2024-02-06 04:10:36,2024-02-06 04:13:52,0,100,195,1,2024-02-06 04:13:52,R_3ysIydmv2HOimOE,anonymous,EN,1,1,2,,,,,,,40,40,"Just because the individuals are not facing the crosswalk does not mean that they are not intending to cross. Given this, depending on how the AI is programmed, there is a risk of outcome that is not easily anticipated.",1,86,82,1,,53,5,,9
2024-02-06 04:12:36,2024-02-06 04:15:17,0,100,160,1,2024-02-06 04:15:17,R_6n2SEnL2WGP2x4O,anonymous,EN,1,1,2,,,,40,30,The pedestrian is close enough to the crosswalk where I think human intervention is at play.  The pedestrian may change their mind and cross the road at the last minute.,,,,1,66,30,1,,38,4,,11
2024-02-06 04:13:58,2024-02-06 04:18:02,0,100,243,1,2024-02-06 04:18:02,R_3g25qjMHmm0TOHq,anonymous,EN,1,1,2,,,,,,,60,73,"I think since the pedestrian is facing away from the road, the AI will probably sense this and act appropriately.",1,60,20,2,,52,4,,11
2024-02-06 04:13:25,2024-02-06 04:18:55,0,100,330,1,2024-02-06 04:18:56,R_3xAfrZZJFdjvSwK,anonymous,EN,1,1,2,,,,17,26,"The pedestrian box is already in the crosswalk, layered with the car boxes, I believe the one car box will interfere with the AI being able to detect the pedestrian quick enough.",,,,1,27,9,2,,45,3,,12
2024-02-06 04:19:12,2024-02-06 04:23:11,0,100,239,1,2024-02-06 04:23:12,R_5K87YIFkhUv5Ez5,anonymous,EN,1,1,2,70,60,"I think that it's still hit or miss with autonomous cars. I barely saw the pedestrian in the crosswalk, so i'm not sure that the computer would pick it up. Admittedly, I'm also not the onboard computer of an autonomous vehicle, so what do i know?",,,,,,,1,40,0,1,,37,8,DNF,14
2024-02-06 04:19:58,2024-02-06 04:24:10,0,100,251,1,2024-02-06 04:24:10,R_5wcX8svUYBIfZvW,anonymous,EN,1,1,2,23,81,I think the presence of the person is easily detected but knowing whether or not the person intends to cross the road seems too much for a computer to reliably know.  I think that a person can see the little nuanced actions to know whether or not they intend to cross or stay on the side of the street.  I would not personally trust a computer to make that determination but then I am a control freak and would never use self driving cars.,,,,,,,1,87,13,2,,46,3,,10
2024-02-06 04:21:12,2024-02-06 04:25:31,0,100,259,1,2024-02-06 04:25:31,R_5eVWYPE7ziI6XB7,anonymous,EN,1,1,2,,,,,,,60,62,I believe that it can possibly tell the pedestrian is not facing the right way to cross. I am not confident of that though. There’s a good chance it would slow down a bit and recognize that the pedestrian will not cross,1,74,52,1,,38,3,,12
2024-02-06 04:22:53,2024-02-06 04:25:52,0,100,179,1,2024-02-06 04:25:53,R_7j6hufbzzFiRm6t,anonymous,EN,1,1,2,,,,41,42,The software doesn’t seem very high tech or reliable. I’d feel more comfortable if it was,,,,1,79,62,2,,31,3,,10
2024-02-06 04:25:44,2024-02-06 04:30:32,0,100,288,1,2024-02-06 04:30:33,R_1CxFTP3zUdIXizN,anonymous,EN,1,1,2,80,70,"Although the pedestrian is facing the sidewalk rather than the street, it wouldn't be the first time that a person suddenly turned and changed direction.",,,,,,,1,50,0,2,,80,1,,14
2024-02-06 04:34:18,2024-02-06 04:36:02,0,100,104,1,2024-02-06 04:36:03,R_52FOEu1qZBHHxKQ,anonymous,EN,1,1,2,,,,50,50,The boxes could be other things. They might not be people and cars.,,,,1,0,0,2,,33,4,,14
2024-02-06 04:47:39,2024-02-06 04:50:06,0,100,146,1,2024-02-06 04:50:07,R_3Kwy3wwhDJiQgpj,anonymous,EN,1,1,2,,,,,,,82,94,"I think it could detect the movement if they were to turn and start walking towards the middle of the road. ",1,60,19,1,,28,4,,12
2024-02-06 04:48:41,2024-02-06 04:50:26,0,100,104,1,2024-02-06 04:50:26,R_6p42QTXTfDPgq09,anonymous,EN,1,1,2,62,55,"If it can detect that he is oriented away from the street, I think it will recognize that.  ",,,,,,,1,61,58,2,,36,4,,13
2024-02-06 04:57:14,2024-02-06 05:02:54,0,100,340,1,2024-02-06 05:02:55,R_1FLL8g4aetzE23W,anonymous,EN,1,1,2,,,,0,30,I believe that car can detect the person but not a person's choices. People themselves aren't always sure what they want to do and often make last minute decisions. There are no indicators of that person's decision until a step is made.,,,,1,20,0,2,,52,4,,11
2024-02-06 05:01:32,2024-02-06 05:03:47,0,100,134,1,2024-02-06 05:03:48,R_5ttW3IRR32jAnbp,anonymous,EN,1,1,2,,,,,,,38,15,"It's hard to infer intent from this image. They are stopped, but appear lost and may cross the crosswalk.",1,29,9,1,,40,4,,9
2024-02-06 05:10:54,2024-02-06 05:13:31,0,100,156,1,2024-02-06 05:13:31,R_3tMyQCS45NZfY0O,anonymous,EN,1,1,2,,,,,,,50,60,I believe they have built in motion detectors or software that allows them to detect heat that humans produce.,1,49,0,2,,63,4,,14
2024-02-06 05:14:27,2024-02-06 05:16:52,0,100,144,1,2024-02-06 05:16:53,R_62RoikTnFkJPIdP,anonymous,EN,1,1,2,11,13,I have heard to many bad things about autonomous vehicles.  I do not trust them to keep the driver or pedestrian safe.,,,,,,,1,58,34,1,,49,5,,11
2024-02-06 05:11:53,2024-02-06 05:17:36,0,100,343,1,2024-02-06 05:17:37,R_7QtdgX3kuoMiZ6F,anonymous,EN,1,1,2,,,,34,75,"I would hope that the AI would be able to piece together previous still frames of this situation, in order to predict what the pedestrian is more likely to do.",,,,1,80,50,1,,38,5,,10
2024-02-06 05:13:08,2024-02-06 05:17:58,0,100,289,1,2024-02-06 05:17:58,R_1wfokD3pCrNYSIN,anonymous,EN,1,1,2,94,88,"It can infer from the limited body language exhibited that the pedestrian doesnt intend to croos the road- he is facing away from the road and paying attention to somethingelse, and not moving. The AI also marked the vehicles and pedestrians accurately as well as the crosswalk and even the hood of the car.",,,,,,,1,87,67,2,,22,3,,15
2024-02-06 05:20:24,2024-02-06 05:23:45,0,100,201,1,2024-02-06 05:23:46,R_64WZIZUpyMzwyEp,anonymous,EN,1,1,2,,,,88,77,I bel8eve it qould ac5 appropriately because it can judge how far away the people are,,,,1,80,50,2,,32,1,,11
2024-02-06 05:22:25,2024-02-06 05:25:04,0,100,158,1,2024-02-06 05:25:04,R_3DE9t3iRHLboXCh,anonymous,EN,1,1,2,,,,,,,90,50,if the person in the picture suddenly changes intent the AI car may not be able to respond,1,63,50,2,,64,1,,11
2024-02-06 05:22:33,2024-02-06 05:25:15,0,100,161,1,2024-02-06 05:25:15,R_7r3x9F1xXj3z4Gc,anonymous,EN,1,1,2,,,,,,,91,77,"Humans are unpredictable and while they don't appear to intend to cross the road, they might change their mind in the next few seconds",1,20,20,2,,39,2,,12
2024-02-06 05:23:02,2024-02-06 05:25:50,0,100,168,1,2024-02-06 05:25:51,R_5OC8X6JryDrjobm,anonymous,EN,1,1,2,80,81,"While the individual is not crossing, it appear the car has stopped at the cross walk, perhaps cautiously. The car identifies the person and is stopped.",,,,,,,1,73,72,1,,30,4,,11
2024-02-06 05:24:06,2024-02-06 05:26:48,0,100,162,1,2024-02-06 05:26:48,R_77vVdEWAVuJKrjM,anonymous,EN,1,1,2,,,,70,70,"In the picture, the space in front if far enough out that it can detect where a pedestrian would be walking.",,,,1,85,64,2,,40,4,,12
2024-02-06 05:28:59,2024-02-06 05:34:19,0,100,320,1,2024-02-06 05:34:20,R_3ghgXEcJxFiXKk1,anonymous,EN,1,1,2,72,77,I'm thinking cars are in green and the pedestrian in yellow box. The AI knows body language says person not intending to cross road yet. He is talking to another person on the curb. Perhaps they just crossed or are looking at a map trying to figure out which way to go. But they are not moving yet.,,,,,,,1,30,10,2,,70,2,,10
2024-02-06 05:30:31,2024-02-06 05:35:44,0,100,312,1,2024-02-06 05:35:44,R_191aNDxXSiwHkwi,anonymous,EN,1,1,2,,,,20,73,"Because it looks obvious that the person is starting to walk across the crosswalk to cross the road and I said I believe it will behave appropriately because it can detect all of these things, to the extent of the crosswalk so I can't see why it wouldn't do as it is supposed to.",,,,1,61,14,2,,28,3,,10
2024-02-06 05:37:23,2024-02-06 05:40:01,0,100,157,1,2024-02-06 05:40:01,R_1DwYoRXiRG9wuh1,anonymous,EN,1,1,2,,,,,,,19,75,"I do not trust that AI can judge human spontaneity. ",1,78,90,2,,56,3,,11
2024-02-06 05:40:40,2024-02-06 05:42:57,0,100,137,1,2024-02-06 05:42:58,R_6dMP5FGM9sBWaHQ,anonymous,EN,1,1,2,,,,,,,23,40,I don't think the technology is advanced enough for the car to know what pedestrians are going to do.,1,12,2,2,,35,4,,11
2024-02-06 05:38:46,2024-02-06 05:45:48,0,100,422,1,2024-02-06 05:45:49,R_34lm0KqeppSJhtv,anonymous,EN,1,1,2,80,81,The pedestrian is clearly facing away from the street and the AI can see this and respond.,,,,,,,1,50,50,1,,70,4,,11
2024-02-06 05:43:20,2024-02-06 05:46:37,0,100,196,1,2024-02-06 05:46:37,R_6pSHjA47Zb5UxjO,anonymous,EN,1,1,2,,,,0,13,"It looks like the AI can only see what it's trained to see, and not make its own decisions. So I don't think it can decide if a pedestrian is going to cross or not, because even a human can't always do that since we can't read minds.",,,,1,66,0,2,,32,3,,14
2024-02-06 05:41:57,2024-02-06 05:47:53,0,100,355,1,2024-02-06 05:47:54,R_5mUYC8M8Tu2SLm1,anonymous,EN,1,1,2,60,50,"I sometimes am unsure of what a pedestrian is going to do so I can't feel too confident that AI can figure it out. In this instance the people are somewhat faced away from the road, if AI can interpret that to mean they won't walk into the road it's likely correct but not 100% in all cases.",,,,,,,1,52,30,2,,53,3,,14
2024-02-06 05:33:36,2024-02-06 05:48:57,0,100,920,1,2024-02-06 05:48:58,R_3gL9SFAG8v9tWHl,anonymous,EN,1,1,2,,,,29,29,"Vehicle is only as good as its' programing and detection sensors.These cars don't always ""see"" people ",,,,1,70,72,2,,60,3,,11
2024-02-06 05:45:25,2024-02-06 05:51:25,0,100,359,1,2024-02-06 05:51:26,R_7QKvs9MXfS9LSrk,anonymous,EN,1,1,2,,,,,,,90,90,"I would interpret the pedestrians were not going to cross the road but the autonomous vehicle reaction would depend on how the algorithm of the AI software is programmed. ",1,70,70,1,,61,4,,11
2024-02-06 05:52:12,2024-02-06 05:58:20,0,100,368,1,2024-02-06 05:58:21,R_1rOd1d98CWLGZVG,anonymous,EN,1,1,2,30,36,"The pedestrian is actually two pedestrians, one of which could be getting directions;.  Also, I have no idea of the signage in the area, which could effect the actions both driver and pedestrians.",,,,,,,1,33,34,1,,54,5,,13
2024-02-06 05:59:32,2024-02-06 06:06:07,0,100,395,1,2024-02-06 06:06:08,R_7EuzKnEI0UDehUh,anonymous,EN,1,1,2,,,,9,31,"In the first question, I think it looks like the person is going to cross, so even if that is not the case, I would hope that the AI would consider that as well.  In a real situation, the AI could at least have input on which direction the person is moving, so that could help.  And in the second question, ""appropriate"" is hard to say.  I think the most appropriate thing would be for the car to at least slow down and continue to evaluate the pedestrian, but I don't know if it would actually do that or not.",,,,1,58,20,2,,38,4,,14
2024-02-06 06:00:51,2024-02-06 06:06:27,0,100,335,1,2024-02-06 06:06:27,R_5k0uTLVrEg3PByS,anonymous,EN,1,1,2,,,,,,,70,67,I believe that autonomous vehicles have already been tested and approved for driving around pedestrians so I have to believe that they will stop. I don't have complete confidence in that because I've read about autonomous vehicles not stopping and crashing into things.,1,60,10,2,,55,3,,13
2024-02-06 06:00:35,2024-02-06 06:07:15,0,100,400,1,2024-02-06 06:07:16,R_3rfDuPDZIbnrt1V,anonymous,EN,1,1,2,,,,0,34,It is difficult to decide if the pedestrian will cross the road.  Car motion gives a lot to analyze.,,,,1,21,0,1,,77,4,,14
2024-02-06 06:07:26,2024-02-06 06:10:43,0,100,197,1,2024-02-06 06:10:44,R_7Iiv7oRjG9AwGis,anonymous,EN,1,1,2,75,75,"It looks, to me, that the person has already crossed the street and reached thier destination.tge AI program has identified both vehicles and people.",,,,,,,1,62,37,1,,43,4,,12
2024-02-06 06:16:49,2024-02-06 06:20:54,0,100,244,1,2024-02-06 06:20:55,R_6xM0evcC55VqhWR,anonymous,EN,1,1,2,,,,,,,20,19,The people pictured appear to be looking at a map or discussing where to go next.  They might suddenly decide to cross the road.,1,72,3,2,,71,4,,12
2024-02-06 06:18:13,2024-02-06 06:22:00,0,100,227,1,2024-02-06 06:22:00,R_7ncRSWNd8oYIMoq,anonymous,EN,1,1,2,70,68,"Although the picture shows that the vehicle acknowledges the person in the picture, there isn't enough information to tell us what exactly the car will do in that situation. While I am on the trusting side of the vehicle, I still would have doubts surrounding this. ",,,,,,,1,61,50,2,,25,4,,13
2024-02-06 06:23:45,2024-02-06 06:26:57,0,100,191,1,2024-02-06 06:26:58,R_5YFlSMoNZD8mM7C,anonymous,EN,1,1,2,,,,,,,65,65,"It is clear to me from the image that the pedestrian doesn't intend to cross the road, but I'm not confident that AI for autonomous vehicles has reached the point where it can recognize that. But maybe it has? It can probably tell that the pedestrians' faces are not angled toward the road.",1,70,10,2,,36,4,,11
2024-02-06 06:25:10,2024-02-06 06:28:32,0,100,201,1,2024-02-06 06:28:32,R_3FX9d6T2eazh5mN,anonymous,EN,1,1,2,,,,70,55,the pedestrian does not seem that close to the edge of the street so i assume that if they were closer the car would react appropriately,,,,1,90,10,2,,25,3,,11
2024-02-06 06:27:51,2024-02-06 06:30:23,0,100,151,1,2024-02-06 06:30:23,R_3V8BamXC6vWuXGy,anonymous,EN,1,1,2,59,71,The software has correctly identified a person and can tell by the direction the person is facing that he does not intend to cross the street.,,,,,,,1,76,66,1,,58,4,,9
2024-02-06 06:27:34,2024-02-06 06:31:07,0,100,212,1,2024-02-06 06:31:07,R_3HNbOppcRNiAEz6,anonymous,EN,1,1,2,,,,9,85,"There’s a standard for developing these controls that requires the algorithm to perform the intended function safely ",,,,1,75,37,1,,43,4,,13
2024-02-06 06:36:09,2024-02-06 06:39:17,0,100,188,1,2024-02-06 06:39:18,R_1378amuiQbzO9KY,anonymous,EN,1,1,2,70,71,It may slow down to accomodate any unexpected movements by the ped,,,,,,,1,70,68,2,,48,5,,12
2024-02-06 06:36:29,2024-02-06 06:41:33,0,100,303,1,2024-02-06 06:41:33,R_7mF8uT6zAjuwCx4,anonymous,EN,1,1,2,,,,21,15,why would I trust a machine? I do not even trust other human drivers,,,,1,19,7,1,,44,4,,12
2024-02-06 06:39:36,2024-02-06 06:43:04,0,100,208,1,2024-02-06 06:43:05,R_5OGO9607BDGaM7h,anonymous,EN,1,1,2,,,,,,,50,50,I neither agree nor disagree as I don't know exactly how AI would interpret the information or image.,1,50,51,2,,62,4,,11
2024-02-06 06:44:20,2024-02-06 06:45:54,0,100,94,1,2024-02-06 06:45:55,R_17r2t80HwpxbkN2,anonymous,EN,1,1,2,64,40,"I feel like with technology there is always room for error, and the unexpected.",,,,,,,1,0,0,2,,33,4,,12
2024-02-06 06:41:39,2024-02-06 06:45:58,0,100,259,1,2024-02-06 06:45:59,R_7wNd122wyhrAJfP,anonymous,EN,1,1,2,93,87,autonomous vehicle will not hit pedestrian being careful stopping at crosswalk,,,,,,,1,78,80,1,,44,3,,10
2024-02-06 06:41:21,2024-02-06 06:48:59,0,100,457,1,2024-02-06 06:48:59,R_67rN1sJprrv8Qbk,anonymous,EN,1,1,2,,,,,,,89,76,"Given that the pedestrian is facing away from the street with his whole body, I think it is safe to mostly assume that he will not be crossing.",1,79,51,3,,34,3,,15
2024-02-06 06:48:52,2024-02-06 06:51:07,0,100,134,1,2024-02-06 06:51:07,R_50Zs96eJ386nPxi,anonymous,EN,1,1,2,93,97,There is enough light and the person is fully turned away from the street.  I don't think that there would be any confusion.,,,,,,,1,59,26,2,,51,4,,11
2024-02-06 06:53:23,2024-02-06 06:54:19,0,100,56,1,2024-02-06 06:54:20,R_714t6IXtR6hdDKp,anonymous,EN,1,1,2,31,45,"it seems like it can identify things for sure but not their intentions as nobody knows intentions except the person ",,,,,,,1,76,59,2,,39,6,,9
2024-02-06 06:53:34,2024-02-06 06:57:05,0,100,210,1,2024-02-06 06:57:06,R_7qie3xz3uPiaJ9L,anonymous,EN,1,1,2,,,,50,38,I don't think the car is sure if the person means to cross the road or not.,,,,1,50,41,1,,46,4,,12
2024-02-06 06:55:25,2024-02-06 06:57:33,0,100,128,1,2024-02-06 06:57:33,R_7yKWy0rXma2rD7H,anonymous,EN,1,1,2,,,,,,,79,93,I believe the A.I Will adapt and convert at a higher %,1,99,90,1,,33,4,,9
2024-02-06 06:56:17,2024-02-06 06:57:54,0,100,97,1,2024-02-06 06:57:55,R_3iKb2gYuUjtRdpk,anonymous,EN,1,1,2,,,,,,,83,91,the people are not in the crosswalk and the people are not moving,1,83,85,2,,47,4,,12
2024-02-06 06:59:29,2024-02-06 07:02:18,0,100,169,1,2024-02-06 07:02:19,R_6MtzXRPUojGGpzD,anonymous,EN,1,1,2,,,,50,50,I am not sure how AI would respond to the pedestrian at but not crossing the crosswalk. I cannot be certain it would take the appropriate action.,,,,1,50,60,1,,34,4,,12
2024-02-06 07:01:30,2024-02-06 07:05:31,0,100,240,1,2024-02-06 07:05:31,R_3HGnlrb1uNy0dLl,anonymous,EN,1,1,2,0,0,AI is a sucker play. It cannot replace humans and it will never be an alternative to human endeavor..,,,,,,,1,100,55,1,,69,5,,12
2024-02-06 07:07:17,2024-02-06 07:10:15,0,100,177,1,2024-02-06 07:10:15,R_1cprpf4NZOkAzCx,anonymous,EN,1,1,2,86,85,"The person is facing away from the road, so it can only be assumed that they do not intend to cross the road.",,,,,,,1,8,8,2,,63,3,,12
2024-02-06 07:08:44,2024-02-06 07:10:52,0,100,128,1,2024-02-06 07:10:53,R_3cWfQ4Tr06I318B,anonymous,EN,1,1,2,,,,,,,80,56,I believe the car has a sensing technology to be able to see pedestrians yet I don't have full trust as technology can malfunction,1,82,61,2,,33,4,,9
2024-02-06 07:10:59,2024-02-06 07:12:24,0,100,84,1,2024-02-06 07:12:25,R_5SJ8RCdtf1XgMed,anonymous,EN,1,1,2,59,57,"it's a very very good for the questions that were asked ",,,,,,,1,25,22,1,,48,3,,14
2024-02-06 07:10:01,2024-02-06 07:12:41,0,100,159,1,2024-02-06 07:12:41,R_66grfJPfGJN3vuU,anonymous,EN,1,1,2,,,,24,24,I'm still nervous about self-driving cars and what they can determine.,,,,1,90,9,2,,70,5,,13
2024-02-06 06:48:38,2024-02-06 07:13:41,0,100,1503,1,2024-02-06 07:13:42,R_1O5hY9tJObOo6ml,anonymous,EN,1,1,2,,,,,,,65,42,"I am leary of the AI and it's ability to make the correct decision ",1,56,6,1,,41,4,,8
2024-02-06 07:12:19,2024-02-06 07:15:02,0,100,162,1,2024-02-06 07:15:03,R_6Nqnj73QiTvGrAt,anonymous,EN,1,1,2,82,74,"I think if it can make out everything correctly, then it probably is pretty smart in these situations. So based on it's knowledge it's displaying, I think it would know what to do and what a person is doing correctly.",,,,,,,1,92,74,2,,26,3,,14
2024-02-06 07:10:48,2024-02-06 07:15:34,0,100,285,1,2024-02-06 07:15:34,R_1N3aYBLMPtMWAqI,anonymous,EN,1,1,2,63,36,AI isn't as reliable as they make it seem and is faulty,,,,,,,1,60,36,1,,32,4,,11
2024-02-06 07:10:03,2024-02-06 07:15:58,0,100,354,1,2024-02-06 07:15:58,R_5BaI3P6yJ8X59bK,anonymous,EN,1,1,2,,,,,,,61,92,They are not facing the road like they are heading toward the other side but it is possible for them to turn around and cross the street.,1,64,6,2,,50,3,,14
2024-02-06 07:14:39,2024-02-06 07:18:16,0,100,217,1,2024-02-06 07:18:17,R_3CVoYJaoaAFaLDR,anonymous,EN,1,1,2,,,,,,,0,41,There is no peripheral vision and no one can be sure what an autonomous vehicle will do when in the vicinity of a pedestrian.,1,64,31,2,,46,5,,9
2024-02-06 07:14:15,2024-02-06 07:18:57,0,100,281,1,2024-02-06 07:18:58,R_3t3aNKXk9ll4aYH,anonymous,EN,1,1,2,,,,73,92,I believe that it will be smart enough to know that if a person is intending on crossing the stree it will be more into the crosswalk location then standing on the edge.,,,,1,100,100,1,,55,1,,12
2024-02-06 07:18:07,2024-02-06 07:20:54,0,100,167,1,2024-02-06 07:20:55,R_12PCUgx7opn0VR0,anonymous,EN,1,1,2,31,80,The pedestrian in close to the crosswalk.  It should error on the side of caution and always assume the intention to cross.,,,,,,,1,51,41,1,,56,4,,13
2024-02-06 07:21:09,2024-02-06 07:23:46,0,100,157,1,2024-02-06 07:23:47,R_7ydYDeuy23aBp1T,anonymous,EN,1,1,2,,,,81,81,"The vehicle has already identified the pedestrian. I am confident that it’s code will continue to identify and react accordingly. ",,,,1,59,52,2,,37,5,,11
2024-02-06 07:19:40,2024-02-06 07:24:18,0,100,277,1,2024-02-06 07:24:18,R_6iDpfke4n0I6Y1R,anonymous,EN,1,1,2,,,,15,60,"We are told the person does NOT want to cross the road but the pedestrian is at a crosswalk. ",,,,1,85,60,1,,64,4,,13
2024-02-06 07:18:33,2024-02-06 07:24:28,0,100,355,1,2024-02-06 07:24:29,R_6pwau61RY1spgNb,anonymous,EN,1,1,2,,,,,,,81,50,The person may turn and walk and the car thinks they are a still object that wont move.,1,56,65,2,,49,3,,11
2024-02-06 07:22:14,2024-02-06 07:26:24,0,100,250,1,2024-02-06 07:26:25,R_6zkdBPGEEbo0EL5,anonymous,EN,1,1,2,25,25,It does not identify which direction the person is facing or whether the person is moving. Those are both very necessary pieces of information in determining or predicting what a pedestrian is going to do.,,,,,,,1,75,25,2,,45,4,,12
2024-02-06 07:24:22,2024-02-06 07:26:26,0,100,124,1,2024-02-06 07:26:27,R_1c5dCJ6her0oO23,anonymous,EN,1,1,2,,,,61,67,Ai still needs to learn more from humans. its not easy to predict,,,,1,78,71,2,,44,5,,8
2024-02-06 07:25:07,2024-02-06 07:27:37,0,100,149,1,2024-02-06 07:27:38,R_1MNl5J0ZdgPtqT2,anonymous,EN,1,1,2,,,,,,,11,50,I would imagine it would be better to program this vehicle to slow down when there are pedestrians near cross walk regardless of whether or not the pedestrians are facing the walkway.,1,71,78,2,,67,4,,12
2024-02-06 07:21:20,2024-02-06 07:27:38,0,100,378,1,2024-02-06 07:27:39,R_1m9RmkCmYKHQTQN,anonymous,EN,1,1,2,,,,,,,76,82,I think even if the pedestrian suddenly decided to cross the street the car would stop before hitting him. Also being in an urban environment I don't think the car would be going very fast.,1,77,56,1,,29,1,,13
2024-02-06 07:29:54,2024-02-06 07:31:30,0,100,96,1,2024-02-06 07:31:30,R_6dETaVNiewpoTWN,anonymous,EN,1,1,2,,,,91,78,"I feel like this software is easy to use and understand ",,,,2,92,63,2,,26,1,,12
2024-02-06 07:29:47,2024-02-06 07:32:22,0,100,155,1,2024-02-06 07:32:22,R_3sibApyxoFZrgq9,anonymous,EN,1,1,2,,,,,,,21,24,"I don't believe artificial intelligence can predict what any human will do. ",1,48,21,2,,56,8,Associates,11
2024-02-06 07:29:04,2024-02-06 07:33:16,0,100,252,1,2024-02-06 07:33:17,R_56urJembbScRT4l,anonymous,EN,1,1,2,51,86,The pedestrian is facing toward the curb but we don't know what he will do next but since the AI vehicle sees him and identifies him as a human it will take caution driving near  and past him.,,,,,,,1,83,50,1,,68,4,,12
2024-02-06 07:29:00,2024-02-06 07:33:48,0,100,287,1,2024-02-06 07:33:48,R_3AVNcN2An5UGj3H,anonymous,EN,1,1,2,0,18,"The behavior of pedestrians is unpredictable so it is difficult to say for sure what they will do. The proximity of the pedestrian to the crosswalk may pose a problem for the software. I am not sure if the software can detect which direction the person is facing, thus it may have a problem predicting what direction the person is going. ",,,,,,,1,1,1,2,,42,5,,12
2024-02-06 07:33:12,2024-02-06 07:36:54,0,100,221,1,2024-02-06 07:36:54,R_5aho8Xt6nMZUgs4,anonymous,EN,1,1,2,,,,,,,95,89,"the pedestrians do not appear to be crossing the street but they can change their minds quickly so there is always a chance ",1,79,25,2,,35,5,,11
2024-02-06 07:36:29,2024-02-06 07:40:23,0,100,234,1,2024-02-06 07:40:24,R_3mh3r3eC4DIT2KB,anonymous,EN,1,1,2,,,,8,57,"The AI can detect and react based on its own solidified calculations, but I do not think it can quite calculate the intent of a person and their chosen behavior.",,,,1,26,22,2,,40,4,,11
