StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent_q,attn_1,attn_2,Present_Capability_1,Present_Trust_1,Present_Why,Absent_Capability_1,Absent_Trust_1,Absent_Why,Disclaimer_Capability_1,Disclaimer_Trust_1,Disclaimer_Why,comp_images,AI_Familiarity_1,Visual_Familiarity_1,gender,gender_5_TEXT,age,education,education_8_TEXT,income
3/3/24 16:22,3/3/24 16:24,0,100,87,1,3/3/24 16:24,R_1qjqMkPcRsoZCQm,anonymous,EN,1,1,2,22,19,I think it will detect what a person looks like but not their intentions,,,,,,,1,41,9,2,,22,4,,14
3/3/24 16:22,3/3/24 16:24,0,100,134,1,3/3/24 16:24,R_1q3Xe7ocPl0xojO,anonymous,EN,1,1,2,,,,,,,0,27,I can't trust it to know anything more about the person aside from their presence and location.,1,74,54,2,,42,4,,12
3/3/24 16:20,3/3/24 16:24,0,100,230,1,3/3/24 16:24,R_1oziF1b2gAVLchI,anonymous,EN,1,1,2,,,,76,84,I believe the AI is competent enough to avoid accidents most of the time.,,,,1,68,11,1,,55,1,,12
3/3/24 16:19,3/3/24 16:24,0,100,306,1,3/3/24 16:24,R_1pJh32DfzZdjnpz,anonymous,EN,1,1,2,76,66,"I would like to believe that the car can detect that the person does not intend to cross the road, but I still don't know that I would trust an AI generated program running a car to behave appropriately without human intervention.",,,,,,,1,65,30,2,,28,4,,13
3/3/24 16:21,3/3/24 16:25,0,100,201,1,3/3/24 16:25,R_3V6Rw3BMI4He8zD,anonymous,EN,1,1,2,,,,,,,93,92,the pedestrian is not facing into the street and their head is down looking at what is in their hand,1,73,32,2,,51,3,,11
3/3/24 16:25,3/3/24 16:25,0,100,22,1,3/3/24 16:25,R_5WvvpR8RsENJxQZ,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,
3/3/24 16:23,3/3/24 16:26,0,100,173,1,3/3/24 16:26,R_6iPAs45MrTBUobA,anonymous,EN,1,1,2,80,80,I feel like the vehicle doesn't have a way of knowing completely that the person is not going to cross the road but it can do what it feels is appropriate to a certain degree.,,,,,,,1,81,68,2,,31,3,,13
3/3/24 16:24,3/3/24 16:26,0,100,153,1,3/3/24 16:26,R_55cL8cP3IZqZ5fP,anonymous,EN,1,1,2,,,,38,61,"I don't think the car would have any idea if the person was going to cross the street or not, but if they did the car would sense it and stop",,,,1,33,0,2,,32,5,,10
3/3/24 16:23,3/3/24 16:26,0,100,212,1,3/3/24 16:26,R_6AMA27AyuoCzW0w,anonymous,EN,1,1,2,,,,,,,18,64,Always watch for people crossing the road. I can’t fully trust ai. ,1,74,59,2,,47,3,,11
3/3/24 16:08,3/3/24 16:26,0,100,1064,1,3/3/24 16:26,R_5FaeaqFgVwPF0Ht,anonymous,EN,1,1,2,23,74,it cannot predict human behavior and thats it 50 letters,,,,,,,1,0,0,1,,53,3,,12
3/3/24 16:25,3/3/24 16:26,0,100,95,1,3/3/24 16:26,R_6qeuRoEmI0SGT6l,anonymous,EN,1,1,2,,,,,,,82,70,The pedestrian is facing away from the other side of the road so one can expect that he will not be crossing to that side.,1,30,27,1,,27,1,,15
3/3/24 16:21,3/3/24 16:26,0,100,302,1,3/3/24 16:26,R_50hGSjjR7pEdHsA,anonymous,EN,1,1,2,,,,30,55,"I somewhat disagree that it can tell if the person wants to cross the road because the AI cannot read minds, but at the same time it can tell if the person is at a crosswalk or not. I somewhat agree it will behave appropriately because I trust the technology to be right most of the time. ",,,,1,91,85,1,,26,4,,13
3/3/24 16:21,3/3/24 16:26,0,100,338,1,3/3/24 16:26,R_5NKYEAu8Pou7Aop,anonymous,EN,1,1,2,,,,,,,16,50,"the car can only see where the pedestrian is, nothing else. There is no gurantee that the car will be able to interpret what the pedestrian will do.",1,81,18,1,,41,4,,12
3/3/24 16:24,3/3/24 16:26,0,100,138,1,3/3/24 16:26,R_60UkB2iBYhBtYdA,anonymous,EN,1,1,2,,,,,,,0,30,I don't trust the car to decide whether the pedestrian will cross the road. I don't know how it would determine whether to move forward or wait to see if the person will cross.,1,86,80,2,,35,4,,11
3/3/24 16:24,3/3/24 16:26,0,100,117,1,3/3/24 16:26,R_5JKm6bhPaRIHr2o,anonymous,EN,1,1,2,83,90,The car can detect the person isn't crossing because he is on the edge of the street.,,,,,,,1,53,44,2,,24,3,,14
3/3/24 16:14,3/3/24 16:27,0,100,775,1,3/3/24 16:27,R_6j23i9GjgnebBqH,anonymous,EN,1,1,2,91,70,"I believe it does not look like the pedestrian will walk into the street, as they are facing away from the street. However, I do not think AI can anticipate all human thoughts and actions.",,,,,,,1,60,49,2,,31,5,,10
3/3/24 16:25,3/3/24 16:27,0,100,105,1,3/3/24 16:27,R_100pUMa8jEppiIm,anonymous,EN,1,1,2,,,,0,39,I don't think AI can determine intentions! It is not something that is possible.,,,,1,79,17,2,,39,5,,13
3/3/24 16:23,3/3/24 16:27,0,100,243,1,3/3/24 16:27,R_1GCXlcqAnDMBUbz,anonymous,EN,1,1,2,,,,,,,75,70,"The pedestrian is facing the opposite way of the traffic therfore it stands to reason he has just crossed the street. The car won't know till he starts moving if he's coming across or not, at which time while it doesn't know what they are doing it only knows position I would hope its programmed to be cautious and take a defensive mode of stopping till it see the pedestrian going the other way again. That's how I would have programmed it at least",1,86,75,1,,43,3,,13
3/3/24 16:23,3/3/24 16:27,0,100,286,1,3/3/24 16:27,R_6okjaWlVuSvVPni,anonymous,EN,1,1,2,,,,8,44,"for the first question, the pedestrian is slightly in the edge of the street meaning they are getting ready to cross the street. Based on the positioning of the hood of the car, it's hard to say whether they are going to stop or not.",,,,1,10,20,2,,35,4,,11
3/3/24 16:25,3/3/24 16:27,0,100,168,1,3/3/24 16:27,R_5xQuqNXdlyEvOUx,anonymous,EN,1,1,2,,,,,,,10,80,"I believe that since AI can see the pedestrian but can't predict their intentions, it would exercise caution.",1,60,60,4,,26,1,,12
3/3/24 16:18,3/3/24 16:27,0,100,547,1,3/3/24 16:27,R_3NR5pwzBq2IQI81,anonymous,EN,1,1,2,,,,,,,48,48,I think it would be hard for the AI to tell but not impossible,1,61,12,1,,29,1,,14
3/3/24 16:22,3/3/24 16:28,0,100,311,1,3/3/24 16:28,R_7Iimt7tGvWP6mqU,anonymous,EN,1,1,2,60,60,The vehicle's AI can analyze the position of human figures and determine the how and when motion might occur from them. I also believe that it can compute and react quickly enough if the humans around it act unpredictably.,,,,,,,1,70,70,1,,26,1,,15
3/3/24 16:24,3/3/24 16:28,0,100,220,1,3/3/24 16:28,R_5rJdszWzANr9beF,anonymous,EN,1,1,2,60,60,The AI might be able to see the person in the image but it cannot determine what the person will actually do.,,,,,,,1,60,20,1,,47,1,,12
3/3/24 16:23,3/3/24 16:28,0,100,266,1,3/3/24 16:28,R_3mrqa2BsLK1xfyu,anonymous,EN,1,1,2,,,,,,,0,85,"The AI cannot understand anything about the pedestrian, it can only identify that a pedestrian is present, therefore it cannot detect whether a pedestrian intends to cross or not. I believe that the AI itself will behave 'appropriately' around pedestrians, as it can only identify a person, but I believe that its applications may not be entirely trustworthy or unbiased",1,40,70,2,,21,3,,10
3/3/24 16:24,3/3/24 16:28,0,100,228,1,3/3/24 16:28,R_5hfDnfdz7iFi7jX,anonymous,EN,1,1,2,,,,,,,60,50,"The person is on their phone and speaking to another person.  They are positioned facing toward the curb they are closest to so they don't seem to be intending to cross the street however they are looking at their phone and could be looking at directions or for the location of their destination which could lead to them crossing the street.  The AI can only know their position, not predict their behavior so I am unsure if the AI would stop or not.",1,60,25,2,,37,4,,14
3/3/24 16:24,3/3/24 16:28,0,100,258,1,3/3/24 16:28,R_6C0Bs5apes7wodb,anonymous,EN,1,1,2,57,50,There are a lot of uncertainties.  I have not directly seen the car and I am unfamiliar with it.  ,,,,,,,1,4,0,3,,31,5,,14
3/3/24 16:24,3/3/24 16:28,0,100,237,1,3/3/24 16:28,R_67A99aBKB86kkxP,anonymous,EN,1,1,2,,,,20,75,"It's hard to judge based on just a still image, but it seems clear the person detected in the crosswalk is using the crosswalk or the AI misjudged the person's true location. So, I do believe the person intened to use the crosswalk, but because the car is stopped before the crosswalk recognized it and was stopped before.",,,,1,40,10,1,,21,3,,10
3/3/24 16:22,3/3/24 16:28,0,100,350,1,3/3/24 16:28,R_17HTtClVTLBVEoF,anonymous,EN,1,1,2,,,,75,59,"AI is pretty new still, so I don't trust it yet. Also I can see that it sees the person in the crosswalk. I can tell that it sees all the different things in the scene. I just don't know if i can trust it yet.",,,,1,83,64,3,,49,4,,11
3/3/24 16:26,3/3/24 16:29,0,100,182,1,3/3/24 16:29,R_7tuqGSXJCYGtxt6,anonymous,EN,1,1,2,,,,21,34,"Because the person is in the road, I think the car would assume they may be about to cross. I'm not sure how the car would react to that (if it would stop or if it would just be ""on alert"" so to speak""), but I could image it stopping at the crosswalk to be safe.",,,,1,60,11,2,,22,4,,10
3/3/24 16:26,3/3/24 16:29,0,100,164,1,3/3/24 16:29,R_138LT9wMNPh7dmc,anonymous,EN,1,1,2,33,47,I feel the car should be taking extra precautions with something ambiguous,,,,,,,1,51,14,1,,47,2,,12
3/3/24 16:27,3/3/24 16:29,0,100,130,1,3/3/24 16:29,R_7ASHeAqtLJyGlLK,anonymous,EN,1,1,2,72,72,The pedestrian is distracted and does not appear to be moving into the road. ,,,,,,,1,61,39,2,,34,5,,10
3/3/24 16:25,3/3/24 16:29,0,100,225,1,3/3/24 16:29,R_5bbMsziTjeADhUB,anonymous,EN,1,1,2,100,100,it is plain to see the person is not gonna cross the street and the car will stay on a straight path,,,,,,,1,0,0,2,,51,1,,15
3/3/24 16:27,3/3/24 16:29,0,100,117,1,3/3/24 16:29,R_5VmAZqpgNsxHshk,anonymous,EN,1,1,2,,,,17,72,Since the vehicle notices the crosswalk and the person I think that it recognizes enough to slow down around the pedestrian.,,,,1,70,35,1,,23,3,,11
3/3/24 16:23,3/3/24 16:29,0,100,353,1,3/3/24 16:29,R_5jWdblQt9kQTCUX,anonymous,EN,1,1,2,,,,0,100,the person will cross the street and the car will stop,,,,1,68,56,2,,53,3,,10
3/3/24 16:27,3/3/24 16:30,0,100,146,1,3/3/24 16:30,R_5rTJzEMGgQHSvmN,anonymous,EN,1,1,2,,,,,,,83,41,"because they are facing the other direction , i do think that the car will know that they don't intend on crossing the street but i'm not entirely sure",1,64,15,2,,34,4,,10
3/3/24 16:29,3/3/24 16:30,0,100,50,1,3/3/24 16:30,R_63rRax79IYk5oLv,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,
3/3/24 16:26,3/3/24 16:30,0,100,278,1,3/3/24 16:30,R_7jdPRdt4z1eEpMo,anonymous,EN,1,1,2,,,,,,,70,69,"i think it would be able to stop and wait for the person to cross even though they won't chance it. if the pedestrian leaves out of frame, maybe then the car would go again",1,77,66,2,,41,3,,16
3/3/24 16:28,3/3/24 16:31,0,100,151,1,3/3/24 16:31,R_58xJFiwDQtAX9gR,anonymous,EN,1,1,2,,,,,,,80,60,I hope it reads the situation clearly. I doesn't seem like the person will cross the street.,1,70,70,1,,34,4,,11
3/3/24 16:29,3/3/24 16:31,0,100,114,1,3/3/24 16:31,R_6K7pKnHcqANeLiw,anonymous,EN,1,1,2,,,,,,,73,42,"I think that based on what it projects, it seems like it would be correct. It does not seem like the pedestrian is going to cross the street.",1,20,13,1,,49,4,,12
3/3/24 16:10,3/3/24 16:31,0,100,1240,1,3/3/24 16:31,R_5ffPrqpE5salPbu,anonymous,EN,1,1,2,76,70,"I believe that it would detect the pedestrians in a certain speed (slow). However, if its a sudden appearance for the pedestrian, then it is a low chance of detection.",,,,,,,1,95,75,1,,21,3,,11
3/3/24 16:27,3/3/24 16:31,0,100,246,1,3/3/24 16:31,R_3q4JHX8ogts90Ba,anonymous,EN,1,1,2,,,,31,37,I feel like the pedestrian is too close to the crosswalk which will make the car believe that the pedestrian intends to cross,,,,1,60,32,1,,19,3,,13
3/3/24 16:30,3/3/24 16:31,0,100,102,1,3/3/24 16:31,R_3F20RAKxTi5njGQ,anonymous,EN,1,1,2,81,72,"The pedestrians are on their phones and facing away from the street, which indicate to me that they do not intend to cross the street at the moment.",,,,,,,1,82,60,2,,22,4,,10
3/3/24 16:29,3/3/24 16:31,0,100,119,1,3/3/24 16:31,R_7oCtQIGfxfat6Ws,anonymous,EN,1,1,2,,,,27,35,it's possible the pedestrian will try to cross the road and the autonomous car will not be prepared to stop,,,,1,70,0,2,,42,3,,14
3/3/24 16:28,3/3/24 16:32,0,100,252,1,3/3/24 16:32,R_31tzTxWohqE8jdC,anonymous,EN,1,1,2,23,15,I can see the person is facing away but that doesn't mean they won't immediately turn around and walk or run into the street. I think it's more likely it would mistake the person facing away from the street as difinitive rather than simply one indicator.,,,,,,,1,72,5,1,,46,1,,13
3/3/24 16:29,3/3/24 16:32,0,100,195,1,3/3/24 16:33,R_3leAIF5j5djW67T,anonymous,EN,1,1,2,,,,,,,22,67,It can see a person. It does not know what the person is going to do. it will slow down for person,1,77,76,2,,69,4,,9
3/3/24 16:28,3/3/24 16:33,0,100,255,1,3/3/24 16:33,R_17x0gPDBxGEwiWx,anonymous,EN,1,1,2,,,,,,,20,60,"Because it does not know if the pedestrian will cross the street or not, the vehicle will likely take caution when passing by the pedestrian.  However, it may move slower than it needs to because of the uncertainty of the pedestrians actions.",1,60,20,1,,41,5,,11
3/3/24 16:28,3/3/24 16:33,0,100,292,1,3/3/24 16:33,R_3flLe56lx1iNbKU,anonymous,EN,1,1,2,,,,0,10,"The box that is a person is in the sidewalk, and looks to be also in the street.  If the autonomous vehicle thinks it is nto crossing the stret, that is very concerning. There is a good chance the vehicle will hit the pedistrian, if the pedistrian is in fact, crossing the street.",,,,1,71,31,2,,63,2,,14
3/3/24 16:29,3/3/24 16:33,0,100,258,1,3/3/24 16:33,R_7QRGxxj7HiSdKh2,anonymous,EN,1,1,2,8,10,"person has back turned now, but could quickly turn and attempt to cross the street; self-driving cars in my general area have already struck pedestrians",,,,,,,1,71,9,2,,74,5,,11
3/3/24 16:31,3/3/24 16:33,0,100,123,1,3/3/24 16:33,R_16Pd664CK71H1O9,anonymous,EN,1,1,2,65,65,"While I may not know how the technology works, the individual facing the other way is somewhat promising. On the other hand, the individual is standing at the crosswalk, which may trigger something.",,,,,,,1,40,62,2,,25,4,,11
3/3/24 16:27,3/3/24 16:33,0,100,399,1,3/3/24 16:33,R_1sdajat2GuG4llu,anonymous,EN,1,1,2,,,,10,30,I don't know enough about AI in autonomous vehicles to believe they would make the appropriate decisions around pedestrians. ,,,,1,70,40,1,,34,3,,13
3/3/24 16:32,3/3/24 16:34,0,100,116,1,3/3/24 16:34,R_1r1DNczauy817Q1,anonymous,EN,1,1,2,,,,,,,78,92,Since it can only see where the pedestrians are it may cause problems with other things,1,32,17,2,,54,1,,13
3/3/24 16:30,3/3/24 16:34,0,100,228,1,3/3/24 16:34,R_1YVzD46QhEqOBq3,anonymous,EN,1,1,2,60,80,"It can detect the crosswalk and pedestrian singlely, so perhaps it can detect the pedestrian is not on the crosswalk, intending to cross.",,,,,,,1,36,12,2,,30,3,,14
3/3/24 16:31,3/3/24 16:34,0,100,164,1,3/3/24 16:34,R_7OWHtYVlXzky7q9,anonymous,EN,1,1,2,67,60,It's not a for sure accurate probability that any person will do something unpredictable ,,,,,,,1,58,55,1,,31,1,,15
3/3/24 16:30,3/3/24 16:34,0,100,216,1,3/3/24 16:34,R_3mAoRb8lhG3j9hD,anonymous,EN,1,1,2,58,59,The person is not paying attention to the crosswalk and is on their phone so I feel as though they are not trying to cross the street although they are very close. I think the vehicle will slow down in preparation to stop if the person turns around.,,,,,,,1,58,44,1,,34,4,,12
3/3/24 16:31,3/3/24 16:34,0,100,202,1,3/3/24 16:34,R_7SAcI6CMOoR9WIY,anonymous,EN,1,1,2,,,,62,50,"I don't think the car could actually see the pedestrian crossing the street, looks to far to the right",,,,1,51,46,2,,62,1,,13
3/3/24 16:31,3/3/24 16:34,0,100,178,1,3/3/24 16:34,R_1omLmOMEZTWTOPn,anonymous,EN,1,1,2,,,,,,,0,3,"It can only tell where pedestrians are, not where they will go",1,6,2,1,,31,5,,11
3/3/24 16:29,3/3/24 16:34,0,100,318,1,3/3/24 16:34,R_10NUQCKQxWTlrPg,anonymous,EN,1,1,2,72,29,I don't trust self driving cars.  Driving a car is hard enough for a human.  While I belielve the car could self drivr but will cause an accident,,,,,,,1,39,100,2,,48,4,,14
3/3/24 16:32,3/3/24 16:34,0,100,121,1,3/3/24 16:34,R_7fJTounuabDTHr4,anonymous,EN,1,1,2,,,,,,,71,70,It seems to register correctly the humans orientation and therefore possible intention but not actual intention. ,1,88,85,1,,33,3,,14
3/3/24 16:32,3/3/24 16:34,0,100,154,1,3/3/24 16:34,R_1KxwGPXct8r40lj,anonymous,EN,1,1,2,,,,28,63,I think it will assume that they pedestrian is going to cross the road and won't move until the pedestrian crosses or leave the crosswalk area.,,,,1,52,32,2,,44,2,,15
3/3/24 16:31,3/3/24 16:34,0,100,214,1,3/3/24 16:34,R_5LzigC3P0jpfjGN,anonymous,EN,1,1,2,,,,,,,5,5,"I think the car would think that they are going to cross the road, since the car can just tell that they are positioned near a crosswalk and not tell that they are facing away from it. I would imagine that the car may stop and wait for them.",1,40,0,2,,26,4,,10
3/3/24 16:31,3/3/24 16:35,0,100,220,1,3/3/24 16:35,R_7omTCw7chIHaX0v,anonymous,EN,1,1,2,50,50,"I mean, it's iffy. Idk what that thing is going to do and it could easily malfunction and end up hurting someone or hitting a car.",,,,,,,1,80,20,2,,43,3,,12
3/3/24 16:30,3/3/24 16:35,0,100,288,1,3/3/24 16:35,R_7EhxTnu0qgf4JsJ,anonymous,EN,1,1,2,,,,,,,55,50,"The person is not standing inside the crosswalk, nor at the start of the crosswalk on the sidewalk. I think the person would not be perceived as intending to cross the road. I'm unsure about the behavior of the AI.",1,50,50,1,,29,2,,15
3/3/24 16:30,3/3/24 16:35,0,100,293,1,3/3/24 16:35,R_1yIwdKgGQ2Xa1Xj,anonymous,EN,1,1,2,,,,21,54,"There person has already passed the edge of the street, which indicates they are crossing.",,,,1,73,68,1,,33,2,,13
3/3/24 16:33,3/3/24 16:35,0,100,127,1,3/3/24 16:35,R_3Jl6YWCPp3zXz28,anonymous,EN,1,1,2,,,,10,30,It appears that the pedestrian is already on the crosswalk which would suggest that they intend to cross the road,,,,1,70,15,1,,28,4,,10
3/3/24 16:32,3/3/24 16:35,0,100,178,1,3/3/24 16:35,R_1j0NNsez0z4SPtB,anonymous,EN,1,1,2,,,,81,85,"I believe, for the most part, the car does not believe the pedestrian will cross the street because the pedestrian is far enough away from the edge of the street. ",,,,1,78,19,5,DemiMan,32,3,,15
3/3/24 16:33,3/3/24 16:36,0,100,169,1,3/3/24 16:36,R_7bpLqBnmrlaLa8x,anonymous,EN,1,1,2,17,4,HOW can you have trust in AI? doesn't even make sense.  It's inanimte.,,,,,,,1,53,43,4,,27,1,,13
3/3/24 16:29,3/3/24 16:36,0,100,388,1,3/3/24 16:36,R_6R7zsMp849ACkAa,anonymous,EN,1,1,2,,,,74,62,I am not sure based on the image no clear picture of a person crossing the street.,,,,1,1,0,2,,42,3,,13
3/3/24 16:33,3/3/24 16:36,0,100,167,1,3/3/24 16:36,R_3MJwZo4ImYQBkQa,anonymous,EN,1,1,2,,,,,,,0,6,The AI cannot determine the future actions of the pedestrian. It can only see that it is there at that moment in time.,1,14,0,2,,37,4,,12
3/3/24 16:33,3/3/24 16:36,0,100,204,1,3/3/24 16:36,R_3e1Z9mf9UyxBr8i,anonymous,EN,1,1,2,50,72,It has taken note of a pedestrian so I hope it would do the right thing and not create a condition in which the pedestrian could be hurt.,,,,,,,1,50,50,2,,35,3,,15
3/3/24 16:32,3/3/24 16:36,0,100,249,1,3/3/24 16:36,R_1LhRM6gGaJLwuTK,anonymous,EN,1,1,2,80,60,"I trust that since the autonomous vehicle sees and registers there is pedestrian, that it will monitor it's movements for changes and yield based on it's programming.",,,,,,,1,75,70,2,,34,4,,13
3/3/24 16:32,3/3/24 16:36,0,100,237,1,3/3/24 16:36,R_7qvIRrFiBF3eXQG,anonymous,EN,1,1,2,71,61,"I'm guessing as sophisticated as this technology must be, if it can detect what a person is, it most likely can detect which way they are facing, and any movement they are making - thus it most likely can tell if a person is walking across the road or poised to do so.  Having said that, I still worry a little bit about self-driving cars and how far to trust them",,,,,,,1,41,5,1,,53,4,,13
3/3/24 16:35,3/3/24 16:36,0,100,68,1,3/3/24 16:36,R_6kTt8LPbzMhXvto,anonymous,EN,1,1,2,12,13,The technology isnt there yet. I dont trust the technology at all,,,,,,,1,51,48,1,,24,4,,12
3/3/24 16:36,3/3/24 16:36,0,100,25,1,3/3/24 16:36,R_7hIq76xGs2pI1zj,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,
3/3/24 16:31,3/3/24 16:36,0,100,305,1,3/3/24 16:36,R_1jetxUA5m823nvQ,anonymous,EN,1,1,2,,,,,,,20,70,"In this case, the person is stationary, so I believe that the autonomous vehicle would be able to function appropriately around them.",1,90,70,2,,23,4,,12
3/3/24 16:32,3/3/24 16:37,0,100,287,1,3/3/24 16:37,R_34wc2dRVdyTGtmp,anonymous,EN,1,1,2,50,50,I don't believe the car has enough information to judge what the person is going to do.,,,,,,,1,60,60,1,,31,4,,11
3/3/24 16:32,3/3/24 16:37,0,100,320,1,3/3/24 16:37,R_7B1e83PvRITXnlT,anonymous,EN,1,1,2,0,0,"There's no telling what people will do, that guy could turn around at the last second",,,,,,,1,72,0,2,,56,3,,11
3/3/24 16:35,3/3/24 16:37,0,100,136,1,3/3/24 16:37,R_7QDFkE89s2HxgQo,anonymous,EN,1,1,2,,,,,,,0,50,"since it can only detect a person and not the way they're facing, its impossible to tell if the perwon will cross or not",1,50,30,2,,36,4,,13
3/3/24 16:34,3/3/24 16:37,0,100,174,1,3/3/24 16:37,R_7MZpfAmj3GKYyD8,anonymous,EN,1,1,2,,,,57,58,I only have a little faith that it could detect what the person will do. It seems unlikely it would be able to establish what they plan to do quickly enough. ,,,,1,83,20,1,,31,3,,13
3/3/24 16:35,3/3/24 16:37,0,100,131,1,3/3/24 16:37,R_1VsDGdI45Dd8BQE,anonymous,EN,1,1,2,44,50,"The person is in a crosswalk, but does not look to be intending to use it which could be very subjective",,,,,,,1,70,50,1,,30,1,,15
3/3/24 16:35,3/3/24 16:37,0,100,116,1,3/3/24 16:37,R_5fHx0cYsGg3JAKu,anonymous,EN,1,1,2,,,,,,,71,82,"As a person, I understand the pedestrian is facing away from the street and looking downward, however I am not sure the AI can detect that.",1,29,0,1,,27,4,,10
3/3/24 16:36,3/3/24 16:38,0,100,118,1,3/3/24 16:38,R_71Lts5m7vrT875v,anonymous,EN,1,1,2,,,,3,64,"I feel like the person on the edge of the crosswalk will cross since there's no reason to stand there specifically and not cross. And since this car knows where that person is, who is off to the side of the road and in a potential blind spot, I feel will let them cross if they intend to. ",,,,1,72,59,1,,25,4,,10
3/3/24 16:37,3/3/24 16:38,0,100,24,1,3/3/24 16:38,R_5LLMqQCPw8r5Rrr,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,
3/3/24 16:32,3/3/24 16:38,0,100,321,1,3/3/24 16:38,R_6e8tziA6eFRDphN,anonymous,EN,1,1,2,,,,,,,60,55,The location of the man is not in the crosswalk.  His location is not typical of someone crossing the street. I believe AI can account for that correctly 99 percent of the time time.  Some people do odd things or change their minds or drop and turn around to pick up something that has blown away.  I don't think AI can react to all of that yet. ,1,61,60,2,,59,5,,11
3/3/24 16:35,3/3/24 16:38,0,100,185,1,3/3/24 16:38,R_1OHWVoBlCxjiQcR,anonymous,EN,1,1,2,65,70,I believe the vehicle would at least slow down if a person is detected.,,,,,,,1,70,50,1,,23,4,,13
3/3/24 16:33,3/3/24 16:38,0,100,316,1,3/3/24 16:38,R_71XdkYrNBBZyO1I,anonymous,EN,1,1,2,86,89,I believe that the car can see that the pedestrian is not moving and therefore will proceed as normal,,,,,,,1,89,67,2,,32,4,,14
3/3/24 16:34,3/3/24 16:38,0,100,245,1,3/3/24 16:38,R_75zTf0lvAHR7EGm,anonymous,EN,1,1,2,,,,19,50,The person appears to be in the street very near the cross walk and I would assume ready  to cross.  I do not know whether or not the car has the foresight to be cautious.  ,,,,1,71,9,2,,65,3,,11
3/3/24 16:34,3/3/24 16:38,0,100,241,1,3/3/24 16:38,R_1eK0F56pR0TwZ4v,anonymous,EN,1,1,2,70,70,"I think that the AI will most likely know that the person is not crossing the street, and know to keep going. I think they are trained to know these things, so I have some confidence they will take the appropriate measures.",,,,,,,1,75,25,1,,46,3,,13
3/3/24 16:36,3/3/24 16:38,0,100,121,1,3/3/24 16:38,R_5JquNzndXjQ8is1,anonymous,EN,1,1,2,60,64,"It can somewhat tell the pedestrian is on the phone and not moving, but it might now always realized someone is immobile since people can be spontaenous.",,,,,,,1,82,60,1,,26,3,,11
3/3/24 16:32,3/3/24 16:38,0,100,356,1,3/3/24 16:38,R_3HB1aSfZzviLnWm,anonymous,EN,1,1,2,,,,,,,0,3,"I don't trust the idea of self-driven cars to begin with, and the info given indicates that the AI doesn't really work well. ",1,68,50,2,,50,3,,13
3/3/24 16:35,3/3/24 16:38,0,100,167,1,3/3/24 16:38,R_6Grc7rWxYDo7OfL,anonymous,EN,1,1,2,,,,,,,5,84,I think the car will see the person's location but it is not smart enough to determine the person's intent,1,78,35,2,,38,5,,9
3/3/24 16:29,3/3/24 16:38,0,100,554,1,3/3/24 16:38,R_3Il994LJsNdKsud,anonymous,EN,1,1,2,,,,19,71,It will be able to adjust based on the decisions of the pedestrians. ,,,,1,65,6,2,,46,4,,11
3/3/24 16:36,3/3/24 16:39,0,100,164,1,3/3/24 16:39,R_5ZPAQBXL9aAuqGt,anonymous,EN,1,1,2,68,62,"I feel that the vehicle can detect pedestrians, and other items on the road where it can make sure you get around safely. On the news, there aren't too many reports of accidents with autonomous vehicles.",,,,,,,1,68,45,2,,,4,,14
3/3/24 16:35,3/3/24 16:39,0,100,221,1,3/3/24 16:39,R_5b6CAJ5UuioK0xP,anonymous,EN,1,1,2,,,,0,8,"It has no idea what a human being might do. The person could do anything from standing there, to running into the middle of the street.",,,,1,70,0,2,,57,2,,14
3/3/24 16:36,3/3/24 16:39,0,100,184,1,3/3/24 16:39,R_7Kb2t0LXNFGdqWR,anonymous,EN,1,1,2,78,89,"I assume the vehicle will proceed cautiously, like a human, until there is no longer a risk of hitting the pedestrian if the behave in an illogical manner.",,,,,,,1,74,33,1,,42,4,,11
3/3/24 16:36,3/3/24 16:39,0,100,173,1,3/3/24 16:39,R_6RkITvM9RHq3qr7,anonymous,EN,1,1,2,,,,20,30,"I am not sure how it would predict this. Is it based on probability? Much of the pedestrian crossing is based on eye contact, so i am not sure how AI would pick up on this. Does it? I am not sure of the latest in this technology. ",,,,1,30,15,1,,42,4,,10
3/3/24 16:31,3/3/24 16:39,0,100,484,1,3/3/24 16:39,R_3WM7nZzuq3PL7zf,anonymous,EN,1,1,2,,,,30,38,"I'd say it's pretty difficult for the car to detect the pedestrian's intentions of not crossing the road. It simply sees the pedestrian as a box, not any other movement or gestures the pedestrian may make. Due to this, I feel like the car may not behave appropriately in a similar situation.",,,,1,25,20,2,,27,4,,14
3/3/24 16:37,3/3/24 16:39,0,100,140,1,3/3/24 16:39,R_6Cp6t81XsxWygO8,anonymous,EN,1,1,2,,,,70,60,I believe I can trust self driving cars maybe after further testing.,,,,1,100,40,1,,33,4,,11
